"TIME","GEO","WEIGHT","UNIT","Value","Flag and Footnotes"
"2007","Slovakia","Less than 1 000 kg","Number",":",""
"2007","Slovakia","From 1 000 to 1 249 kg","Number",":",""
"2007","Slovakia","From 1 250 to 1 499 kg","Number",":",""
"2007","Slovakia","1 500 kg or over","Number",":",""
"2007","Finland","Total","Number","126,022","d"
"2007","Finland","Less than 1 000 kg","Number","1,984","d"
"2007","Finland","From 1 000 to 1 249 kg","Number","19,377","d"
"2007","Finland","From 1 250 to 1 499 kg","Number","57,559","d"
"2007","Finland","1 500 kg or over","Number","46,425","d"
"2007","Sweden","Total","Number","321,705",""
"2007","Sweden","Less than 1 000 kg","Number","8,767",""
"2007","Sweden","From 1 000 to 1 249 kg","Number","35,557",""
"2007","Sweden","From 1 250 to 1 499 kg","Number","102,098",""
"2007","Sweden","1 500 kg or over","Number","175,283",""
"2007","United Kingdom","Total","Number",":","c"
"2007","United Kingdom","Less than 1 000 kg","Number",":",""
"2007","United Kingdom","From 1 000 to 1 249 kg","Number",":",""
"2007","United Kingdom","From 1 250 to 1 499 kg","Number",":",""
"2007","United Kingdom","1 500 kg or over","Number",":",""
"2007","Iceland","Total","Number",":",""
"2007","Iceland","Less than 1 000 kg","Number",":",""
"2007","Iceland","From 1 000 to 1 249 kg","Number",":",""
"2007","Iceland","From 1 250 to 1 499 kg","Number",":",""
"2007","Iceland","1 500 kg or over","Number",":",""
"2007","Liechtenstein","Total","Number","1,990",""
"2007","Liechtenstein","Less than 1 000 kg","Number","60",""
"2007","Liechtenstein","From 1 000 to 1 249 kg","Number","260",""
"2007","Liechtenstein","From 1 250 to 1 499 kg","Number","440",""
"2007","Liechtenstein","1 500 kg or over","Number","1,230",""
"2007","Norway","Total","Number","162,970",""
"2007","Norway","Less than 1 000 kg","Number","5,357",""
"2007","Norway","From 1 000 to 1 249 kg","Number","27,945",""
"2007","Norway","From 1 250 to 1 499 kg","Number","67,389",""
"2007","Norway","1 500 kg or over","Number","62,279",""
"2007","Switzerland","Total","Number","284,000",""
"2007","Switzerland","Less than 1 000 kg","Number","10,200",""
"2007","Switzerland","From 1 000 to 1 249 kg","Number","45,600",""
"2007","Switzerland","From 1 250 to 1 499 kg","Number","76,800",""
"2007","Switzerland","1 500 kg or over","Number","151,400",""
"2007","Former Yugoslav Republic of Macedonia, the","Total","Number","16,914",""
"2007","Former Yugoslav Republic of Macedonia, the","Less than 1 000 kg","Number",":",""
"2007","Former Yugoslav Republic of Macedonia, the","From 1 000 to 1 249 kg","Number",":",""
"2007","Former Yugoslav Republic of Macedonia, the","From 1 250 to 1 499 kg","Number",":",""
"2007","Former Yugoslav Republic of Macedonia, the","1 500 kg or over","Number",":",""
