"TIME","GEO","UNIT","AGE","Value","Flag and Footnotes"
"2000","Poland","Number","From 5 to 10 years",":",""
"2000","Poland","Number","Over 10 years",":",""
"2000","Portugal","Number","Less than 2 years","673,000","d"
"2000","Portugal","Number","From 2 to 5 years","836,000","d"
"2000","Portugal","Number","From 5 to 10 years","1,199,000","d"
"2000","Portugal","Number","Over 10 years","2,552,000","d"
"2000","Romania","Number","Less than 2 years",":",""
"2000","Romania","Number","From 2 to 5 years",":",""
"2000","Romania","Number","From 5 to 10 years",":",""
"2000","Romania","Number","Over 10 years",":",""
"2000","Slovenia","Number","Less than 2 years","205,000",""
"2000","Slovenia","Number","From 2 to 5 years","201,000",""
"2000","Slovenia","Number","From 5 to 10 years","277,000",""
"2000","Slovenia","Number","Over 10 years","186,000",""
"2000","Slovakia","Number","Less than 2 years",":",""
"2000","Slovakia","Number","From 2 to 5 years",":",""
"2000","Slovakia","Number","From 5 to 10 years",":",""
"2000","Slovakia","Number","Over 10 years",":",""
"2000","Finland","Number","Less than 2 years","274,000","d"
"2000","Finland","Number","From 2 to 5 years","329,000","d"
"2000","Finland","Number","From 5 to 10 years","368,000","d"
"2000","Finland","Number","Over 10 years","1,150,000","d"
"2000","Sweden","Number","Less than 2 years","867,000",""
"2000","Sweden","Number","From 2 to 5 years","581,000",""
"2000","Sweden","Number","From 5 to 10 years","860,000",""
"2000","Sweden","Number","Over 10 years","1,691,000",""
"2000","United Kingdom","Number","Less than 2 years","4,383,000",""
"2000","United Kingdom","Number","From 2 to 5 years","6,009,000",""
"2000","United Kingdom","Number","From 5 to 10 years","7,581,000",""
"2000","United Kingdom","Number","Over 10 years","6,433,000",""
"2000","Iceland","Number","Less than 2 years","49,000",""
"2000","Iceland","Number","From 2 to 5 years","24,000",""
"2000","Iceland","Number","From 5 to 10 years","35,000",""
"2000","Iceland","Number","Over 10 years","51,000",""
"2000","Liechtenstein","Number","Less than 2 years","4,000",""
"2000","Liechtenstein","Number","From 2 to 5 years","5,000",""
"2000","Liechtenstein","Number","From 5 to 10 years","7,000",""
"2000","Liechtenstein","Number","Over 10 years","5,000",""
"2000","Norway","Number","Less than 2 years","200,000",""
"2000","Norway","Number","From 2 to 5 years","384,000",""
"2000","Norway","Number","From 5 to 10 years","470,000",""
"2000","Norway","Number","Over 10 years","797,000",""
"2000","Switzerland","Number","Less than 2 years","613,000",""
"2000","Switzerland","Number","From 2 to 5 years","774,000",""
"2000","Switzerland","Number","From 5 to 10 years","1,154,000",""
"2000","Switzerland","Number","Over 10 years","1,005,000",""
"2000","Former Yugoslav Republic of Macedonia, the","Number","Less than 2 years","19,000",""
"2000","Former Yugoslav Republic of Macedonia, the","Number","From 2 to 5 years","28,000",""
"2000","Former Yugoslav Republic of Macedonia, the","Number","From 5 to 10 years","45,000",""
"2000","Former Yugoslav Republic of Macedonia, the","Number","Over 10 years","208,000",""
"2000","Turkey","Number","Less than 2 years",":",""
"2000","Turkey","Number","From 2 to 5 years",":",""
"2000","Turkey","Number","From 5 to 10 years",":",""
"2000","Turkey","Number","Over 10 years",":",""
"2001","Belgium","Number","Less than 2 years","760,000",""
"2001","Belgium","Number","From 2 to 5 years","1,158,000",""
"2001","Belgium","Number","From 5 to 10 years","1,463,000",""
"2001","Belgium","Number","Over 10 years","1,359,000",""
"2001","Bulgaria","Number","Less than 2 years",":",""
"2001","Bulgaria","Number","From 2 to 5 years",":",""
"2001","Bulgaria","Number","From 5 to 10 years",":",""
"2001","Bulgaria","Number","Over 10 years",":",""
"2001","Czech Republic","Number","Less than 2 years","256,300",""
"2001","Czech Republic","Number","From 2 to 5 years","465,900",""
"2001","Czech Republic","Number","From 5 to 10 years","749,300",""
"2001","Czech Republic","Number","Over 10 years","2,058,200",""
"2001","Denmark","Number","Less than 2 years","340,000",""
"2001","Denmark","Number","From 2 to 5 years","434,000",""
"2001","Denmark","Number","From 5 to 10 years","496,000",""
"2001","Denmark","Number","Over 10 years","603,000",""
"2001","Germany (until 1990 former territory of the FRG)","Number","Less than 2 years","6,705,000",""
"2001","Germany (until 1990 former territory of the FRG)","Number","From 2 to 5 years","10,582,000",""
"2001","Germany (until 1990 former territory of the FRG)","Number","From 5 to 10 years","14,694,000",""
"2001","Germany (until 1990 former territory of the FRG)","Number","Over 10 years","12,402,000",""
"2001","Estonia","Number","Less than 2 years","22,000",""
"2001","Estonia","Number","From 2 to 5 years","36,100",""
"2001","Estonia","Number","From 5 to 10 years","58,300",""
"2001","Estonia","Number","Over 10 years","290,800",""
"2001","Ireland","Number","Less than 2 years","360,000",""
"2001","Ireland","Number","From 2 to 5 years","416,000",""
"2001","Ireland","Number","From 5 to 10 years","404,000",""
"2001","Ireland","Number","Over 10 years","204,000",""
"2001","Greece","Number","Less than 2 years",":",""
"2001","Greece","Number","From 2 to 5 years",":",""
"2001","Greece","Number","From 5 to 10 years",":",""
"2001","Greece","Number","Over 10 years",":",""
"2001","Spain","Number","Less than 2 years","2,841,000",""
"2001","Spain","Number","From 2 to 5 years","3,713,000",""
"2001","Spain","Number","From 5 to 10 years","4,355,000",""
"2001","Spain","Number","Over 10 years","7,242,000",""
"2001","France","Number","Less than 2 years","4,528,000",""
"2001","France","Number","From 2 to 5 years","5,840,000",""
"2001","France","Number","From 5 to 10 years","9,173,000",""
"2001","France","Number","Over 10 years","9,160,000",""
"2001","Croatia","Number","Less than 2 years","184,000",""
"2001","Croatia","Number","From 2 to 5 years","166,000",""
"2001","Croatia","Number","From 5 to 10 years","263,000",""
"2001","Croatia","Number","Over 10 years","572,000",""
"2001","Italy","Number","Less than 2 years","4,727,000",""
"2001","Italy","Number","From 2 to 5 years","12,124,000",""
"2001","Italy","Number","From 5 to 10 years","8,782,000",""
"2001","Italy","Number","Over 10 years","7,607,000",""
"2001","Cyprus","Number","Less than 2 years","17,000",""
"2001","Cyprus","Number","From 2 to 5 years","28,000",""
"2001","Cyprus","Number","From 5 to 10 years","114,000",""
"2001","Cyprus","Number","Over 10 years","121,000",""
"2001","Latvia","Number","Less than 2 years","11,800",""
"2001","Latvia","Number","From 2 to 5 years","18,800",""
"2001","Latvia","Number","From 5 to 10 years","46,900",""
"2001","Latvia","Number","Over 10 years","508,700",""
"2001","Lithuania","Number","Less than 2 years","10,079",""
"2001","Lithuania","Number","From 2 to 5 years","13,616",""
"2001","Lithuania","Number","From 5 to 10 years","58,160",""
"2001","Lithuania","Number","Over 10 years","1,051,622",""
"2001","Luxembourg","Number","Less than 2 years","75,000",""
"2001","Luxembourg","Number","From 2 to 5 years","79,000",""
"2001","Luxembourg","Number","From 5 to 10 years","74,000",""
"2001","Luxembourg","Number","Over 10 years","53,000",""
"2001","Hungary","Number","Less than 2 years","277,500",""
"2001","Hungary","Number","From 2 to 5 years","316,700",""
"2001","Hungary","Number","From 5 to 10 years","405,700",""
"2001","Hungary","Number","Over 10 years","1,482,900",""
"2001","Malta","Number","Less than 2 years","19,100",""
"2001","Malta","Number","From 2 to 5 years","32,800",""
"2001","Malta","Number","From 5 to 10 years","77,700",""
"2001","Malta","Number","Over 10 years","65,800",""
"2001","Netherlands","Number","Less than 2 years","1,092,000",""
"2001","Netherlands","Number","From 2 to 5 years","1,546,000",""
"2001","Netherlands","Number","From 5 to 10 years","2,038,000",""
"2001","Netherlands","Number","Over 10 years","2,035,000",""
"2001","Austria","Number","Less than 2 years","565,000",""
"2001","Austria","Number","From 2 to 5 years","828,000",""
