"TIME","GEO","UNIT","PROD_NRG","Value","Flag and Footnotes"
"2008","Belgium","Thousand","Electrical Energy","10",""
"2008","Belgium","Thousand","Other products","19",""
"2008","Czech Republic","Thousand","LPG",":","z"
"2008","Czech Republic","Thousand","Natural Gas",":","z"
"2008","Czech Republic","Thousand","Electrical Energy",":","z"
"2008","Czech Republic","Thousand","Other products","5",""
"2008","Denmark","Thousand","LPG",":",""
"2008","Denmark","Thousand","Natural Gas",":",""
"2008","Denmark","Thousand","Electrical Energy",":",""
"2008","Denmark","Thousand","Other products",":",""
"2008","Germany (until 1990 former territory of the FRG)","Thousand","LPG","306",""
"2008","Germany (until 1990 former territory of the FRG)","Thousand","Natural Gas","61",""
"2008","Germany (until 1990 former territory of the FRG)","Thousand","Electrical Energy","1",""
"2008","Germany (until 1990 former territory of the FRG)","Thousand","Other products","23",""
"2008","Estonia","Thousand","LPG","0",""
"2008","Estonia","Thousand","Natural Gas","0",""
"2008","Estonia","Thousand","Electrical Energy","0",""
"2008","Estonia","Thousand","Other products","0",""
"2008","Ireland","Thousand","LPG",":",""
"2008","Ireland","Thousand","Natural Gas",":",""
"2008","Ireland","Thousand","Electrical Energy",":",""
"2008","Ireland","Thousand","Other products",":",""
"2008","Spain","Thousand","LPG",":",""
"2008","Spain","Thousand","Natural Gas",":",""
"2008","Spain","Thousand","Electrical Energy",":",""
"2008","Spain","Thousand","Other products",":",""
"2008","France","Thousand","LPG",":",""
"2008","France","Thousand","Natural Gas",":",""
"2008","France","Thousand","Electrical Energy",":",""
"2008","France","Thousand","Other products",":",""
"2008","Croatia","Thousand","LPG","39",""
"2008","Croatia","Thousand","Natural Gas","0",""
"2008","Croatia","Thousand","Electrical Energy","0",""
"2008","Croatia","Thousand","Other products",":","z"
"2008","Italy","Thousand","LPG","1,129",""
"2008","Italy","Thousand","Natural Gas","506",""
"2008","Italy","Thousand","Electrical Energy",":",""
"2008","Italy","Thousand","Other products","9",""
"2008","Cyprus","Thousand","LPG",":",""
"2008","Cyprus","Thousand","Natural Gas",":",""
"2008","Cyprus","Thousand","Electrical Energy","1",""
"2008","Cyprus","Thousand","Other products",":",""
"2008","Latvia","Thousand","LPG","0",""
"2008","Latvia","Thousand","Natural Gas","0.05",""
"2008","Latvia","Thousand","Electrical Energy","0",""
"2008","Latvia","Thousand","Other products","0",""
"2008","Luxembourg","Thousand","LPG","0.24",""
"2008","Luxembourg","Thousand","Natural Gas","0",""
"2008","Luxembourg","Thousand","Electrical Energy","0",""
"2008","Luxembourg","Thousand","Other products","0.591",""
"2008","Hungary","Thousand","LPG",":",""
"2008","Hungary","Thousand","Natural Gas",":",""
"2008","Hungary","Thousand","Electrical Energy",":",""
"2008","Hungary","Thousand","Other products","5",""
"2008","Malta","Thousand","LPG","0.001",""
"2008","Malta","Thousand","Natural Gas","0.001",""
"2008","Malta","Thousand","Electrical Energy","0.038",""
"2008","Malta","Thousand","Other products","0.149",""
"2008","Netherlands","Thousand","LPG","230",""
"2008","Netherlands","Thousand","Natural Gas","0",""
"2008","Netherlands","Thousand","Electrical Energy","23",""
"2008","Netherlands","Thousand","Other products","0",""
"2008","Austria","Thousand","LPG","0",""
"2008","Austria","Thousand","Natural Gas","1",""
"2008","Austria","Thousand","Electrical Energy","0",""
"2008","Austria","Thousand","Other products","3",""
"2008","Poland","Thousand","LPG","2,170",""
"2008","Poland","Thousand","Natural Gas",":",""
"2008","Poland","Thousand","Electrical Energy",":",""
"2008","Poland","Thousand","Other products","469",""
"2008","Portugal","Thousand","LPG",":",""
"2008","Portugal","Thousand","Natural Gas",":",""
"2008","Portugal","Thousand","Electrical Energy",":",""
"2008","Portugal","Thousand","Other products",":",""
"2008","Romania","Thousand","LPG",":",""
"2008","Romania","Thousand","Natural Gas",":",""
"2008","Romania","Thousand","Electrical Energy","1",""
"2008","Romania","Thousand","Other products",":",""
"2008","Slovenia","Thousand","LPG",":",""
"2008","Slovenia","Thousand","Natural Gas",":",""
"2008","Slovenia","Thousand","Electrical Energy",":",""
"2008","Slovenia","Thousand","Other products",":",""
"2008","Slovakia","Thousand","LPG",":",""
"2008","Slovakia","Thousand","Natural Gas",":",""
"2008","Slovakia","Thousand","Electrical Energy",":",""
"2008","Slovakia","Thousand","Other products",":",""
"2008","Finland","Thousand","LPG","0",""
"2008","Finland","Thousand","Natural Gas","0",""
"2008","Finland","Thousand","Electrical Energy","0",""
"2008","Finland","Thousand","Other products","0",""
"2008","Sweden","Thousand","LPG","0.01",""
"2008","Sweden","Thousand","Natural Gas","2.17",""
"2008","Sweden","Thousand","Electrical Energy","0.13",""
"2008","Sweden","Thousand","Other products","0.06",""
"2008","United Kingdom","Thousand","LPG","27",""
"2008","United Kingdom","Thousand","Natural Gas","1",""
"2008","United Kingdom","Thousand","Electrical Energy","1",""
"2008","United Kingdom","Thousand","Other products","69",""
"2008","Iceland","Thousand","LPG",":",""
"2008","Iceland","Thousand","Natural Gas",":",""
"2008","Iceland","Thousand","Electrical Energy",":",""
"2008","Iceland","Thousand","Other products",":",""
"2008","Liechtenstein","Thousand","LPG","0",""
"2008","Liechtenstein","Thousand","Natural Gas","0.02",""
"2008","Liechtenstein","Thousand","Electrical Energy","0",""
"2008","Liechtenstein","Thousand","Other products","0.1",""
"2008","Norway","Thousand","LPG","0",""
"2008","Norway","Thousand","Natural Gas","0",""
"2008","Norway","Thousand","Electrical Energy","2",""
"2008","Norway","Thousand","Other products","0",""
"2008","Switzerland","Thousand","LPG","2","e"
"2008","Switzerland","Thousand","Natural Gas","0","e"
"2008","Switzerland","Thousand","Electrical Energy","1","e"
"2008","Switzerland","Thousand","Other products","20","e"
"2008","Former Yugoslav Republic of Macedonia, the","Thousand","LPG","10.81",""
"2008","Former Yugoslav Republic of Macedonia, the","Thousand","Natural Gas",":",""
"2008","Former Yugoslav Republic of Macedonia, the","Thousand","Electrical Energy","0.04",""
"2008","Former Yugoslav Republic of Macedonia, the","Thousand","Other products",":",""
"2008","Turkey","Thousand","LPG","2,215",""
"2008","Turkey","Thousand","Natural Gas",":",""
"2008","Turkey","Thousand","Electrical Energy",":",""
"2008","Turkey","Thousand","Other products","102",""
"2009","Belgium","Thousand","LPG","42",""
"2009","Belgium","Thousand","Natural Gas","0",""
"2009","Belgium","Thousand","Electrical Energy","0",""
"2009","Belgium","Thousand","Other products","20",""
"2009","Czech Republic","Thousand","LPG",":","z"
"2009","Czech Republic","Thousand","Natural Gas",":","z"
"2009","Czech Republic","Thousand","Electrical Energy",":","z"
"2009","Czech Republic","Thousand","Other products","5",""
"2009","Denmark","Thousand","LPG",":",""
"2009","Denmark","Thousand","Natural Gas",":",""
"2009","Denmark","Thousand","Electrical Energy",":",""
"2009","Denmark","Thousand","Other products",":",""
"2009","Germany (until 1990 former territory of the FRG)","Thousand","LPG","369",""
"2009","Germany (until 1990 former territory of the FRG)","Thousand","Natural Gas","69",""
"2009","Germany (until 1990 former territory of the FRG)","Thousand","Electrical Energy","2",""
"2009","Germany (until 1990 former territory of the FRG)","Thousand","Other products","31",""
"2009","Estonia","Thousand","LPG","0",""
"2009","Estonia","Thousand","Natural Gas","0",""
"2009","Estonia","Thousand","Electrical Energy","0",""
"2009","Estonia","Thousand","Other products","0",""
"2009","Ireland","Thousand","LPG",":",""
"2009","Ireland","Thousand","Natural Gas",":",""
"2009","Ireland","Thousand","Electrical Energy",":",""
"2009","Ireland","Thousand","Other products",":",""
"2009","Spain","Thousand","LPG",":",""
"2009","Spain","Thousand","Natural Gas",":",""
"2009","Spain","Thousand","Electrical Energy",":",""
"2009","Spain","Thousand","Other products",":",""
"2009","France","Thousand","LPG",":",""
"2009","France","Thousand","Natural Gas",":",""
"2009","France","Thousand","Electrical Energy",":",""
"2009","France","Thousand","Other products",":",""
"2009","Croatia","Thousand","LPG","46",""
"2009","Croatia","Thousand","Natural Gas","0",""
"2009","Croatia","Thousand","Electrical Energy","0",""
"2009","Croatia","Thousand","Other products",":","z"
"2009","Italy","Thousand","LPG","1,474",""
"2009","Italy","Thousand","Natural Gas","612",""
"2009","Italy","Thousand","Electrical Energy",":",""
"2009","Italy","Thousand","Other products","9",""
"2009","Cyprus","Thousand","LPG","0",""
"2009","Cyprus","Thousand","Natural Gas","0",""
"2009","Cyprus","Thousand","Electrical Energy","1",""
"2009","Cyprus","Thousand","Other products","0",""
"2009","Latvia","Thousand","LPG","0",""
"2009","Latvia","Thousand","Natural Gas","0.05",""
"2009","Latvia","Thousand","Electrical Energy","0",""
"2009","Latvia","Thousand","Other products","0",""
"2009","Luxembourg","Thousand","LPG","0",""
"2009","Luxembourg","Thousand","Natural Gas","0.1",""
"2009","Luxembourg","Thousand","Electrical Energy","0.002",""
"2009","Luxembourg","Thousand","Other products","0.9",""
"2009","Hungary","Thousand","LPG",":",""
"2009","Hungary","Thousand","Natural Gas",":",""
"2009","Hungary","Thousand","Electrical Energy","0.07",""
"2009","Hungary","Thousand","Other products","5.02",""
"2009","Malta","Thousand","LPG","0",""
"2009","Malta","Thousand","Natural Gas","0",""
"2009","Malta","Thousand","Electrical Energy","0.04",""
"2009","Malta","Thousand","Other products","0.18",""
"2009","Netherlands","Thousand","LPG","222",""
"2009","Netherlands","Thousand","Natural Gas","1",""
"2009","Netherlands","Thousand","Electrical Energy","40",""
"2009","Netherlands","Thousand","Other products","0",""
"2009","Austria","Thousand","LPG","0",""
"2009","Austria","Thousand","Natural Gas","1",""
"2009","Austria","Thousand","Electrical Energy","0",""
"2009","Austria","Thousand","Other products","5",""
"2009","Poland","Thousand","LPG","2,326",""
"2009","Poland","Thousand","Natural Gas",":","z"
"2009","Poland","Thousand","Electrical Energy",":",""
"2009","Poland","Thousand","Other products","402",""
"2009","Portugal","Thousand","LPG",":",""
"2009","Portugal","Thousand","Natural Gas",":",""
"2009","Portugal","Thousand","Electrical Energy",":",""
"2009","Portugal","Thousand","Other products",":",""
"2009","Romania","Thousand","LPG",":",""
"2009","Romania","Thousand","Natural Gas",":",""
"2009","Romania","Thousand","Electrical Energy","1",""
"2009","Romania","Thousand","Other products",":",""
"2009","Slovenia","Thousand","LPG",":",""
"2009","Slovenia","Thousand","Natural Gas",":",""
"2009","Slovenia","Thousand","Electrical Energy",":",""
"2009","Slovenia","Thousand","Other products",":",""
"2009","Slovakia","Thousand","LPG",":",""
"2009","Slovakia","Thousand","Natural Gas",":",""
"2009","Slovakia","Thousand","Electrical Energy",":",""
"2009","Slovakia","Thousand","Other products",":",""
"2009","Finland","Thousand","LPG","0",""
"2009","Finland","Thousand","Natural Gas","0",""
"2009","Finland","Thousand","Electrical Energy","0",""
"2009","Finland","Thousand","Other products","0",""
"2009","Sweden","Thousand","LPG","0.01",""
"2009","Sweden","Thousand","Natural Gas","2.87",""
"2009","Sweden","Thousand","Electrical Energy","0.16",""
"2009","Sweden","Thousand","Other products","0.06",""
"2009","United Kingdom","Thousand","LPG","26",""
"2009","United Kingdom","Thousand","Natural Gas","1",""
"2009","United Kingdom","Thousand","Electrical Energy","1",""
"2009","United Kingdom","Thousand","Other products","86",""
"2009","Iceland","Thousand","LPG",":",""
"2009","Iceland","Thousand","Natural Gas",":",""
"2009","Iceland","Thousand","Electrical Energy",":",""
"2009","Iceland","Thousand","Other products",":",""
"2009","Liechtenstein","Thousand","LPG","0",""
"2009","Liechtenstein","Thousand","Natural Gas","0.022",""
"2009","Liechtenstein","Thousand","Electrical Energy","0",""
"2009","Liechtenstein","Thousand","Other products","0.11",""
"2009","Norway","Thousand","LPG","0",""
"2009","Norway","Thousand","Natural Gas","0",""
"2009","Norway","Thousand","Electrical Energy","2",""
"2009","Norway","Thousand","Other products","0",""
"2009","Switzerland","Thousand","LPG","0","e"
"2009","Switzerland","Thousand","Natural Gas","0","e"
"2009","Switzerland","Thousand","Electrical Energy","1","e"
"2009","Switzerland","Thousand","Other products","22","e"
"2009","Former Yugoslav Republic of Macedonia, the","Thousand","LPG","11.35",""
"2009","Former Yugoslav Republic of Macedonia, the","Thousand","Natural Gas",":",""
"2009","Former Yugoslav Republic of Macedonia, the","Thousand","Electrical Energy","0.04",""
"2009","Former Yugoslav Republic of Macedonia, the","Thousand","Other products",":",""
"2009","Turkey","Thousand","LPG","2,525.45",""
"2009","Turkey","Thousand","Natural Gas",":",""
"2009","Turkey","Thousand","Electrical Energy",":",""
"2009","Turkey","Thousand","Other products","82.82",""
"2010","Belgium","Thousand","LPG","37",""
"2010","Belgium","Thousand","Natural Gas","0",""
"2010","Belgium","Thousand","Electrical Energy","0",""
"2010","Belgium","Thousand","Other products","22",""
"2010","Czech Republic","Thousand","LPG",":",""
"2010","Czech Republic","Thousand","Natural Gas",":",""
"2010","Czech Republic","Thousand","Electrical Energy",":",""
"2010","Czech Republic","Thousand","Other products","5",""
"2010","Denmark","Thousand","LPG",":",""
"2010","Denmark","Thousand","Natural Gas",":",""
"2010","Denmark","Thousand","Electrical Energy",":",""
"2010","Denmark","Thousand","Other products",":",""
"2010","Germany (until 1990 former territory of the FRG)","Thousand","LPG","419",""
"2010","Germany (until 1990 former territory of the FRG)","Thousand","Natural Gas","72",""
"2010","Germany (until 1990 former territory of the FRG)","Thousand","Electrical Energy","2",""
"2010","Germany (until 1990 former territory of the FRG)","Thousand","Other products","55",""
"2010","Estonia","Thousand","LPG","0",""
"2010","Estonia","Thousand","Natural Gas","0",""
"2010","Estonia","Thousand","Electrical Energy","0",""
"2010","Estonia","Thousand","Other products","0",""
"2010","Ireland","Thousand","LPG",":",""
"2010","Ireland","Thousand","Natural Gas",":",""
"2010","Ireland","Thousand","Electrical Energy",":",""
"2010","Ireland","Thousand","Other products",":",""
"2010","Spain","Thousand","LPG",":",""
"2010","Spain","Thousand","Natural Gas",":",""
"2010","Spain","Thousand","Electrical Energy",":",""
"2010","Spain","Thousand","Other products",":",""
"2010","France","Thousand","LPG",":",""
"2010","France","Thousand","Natural Gas",":",""
"2010","France","Thousand","Electrical Energy",":",""
"2010","France","Thousand","Other products",":",""
"2010","Croatia","Thousand","LPG","47",""
"2010","Croatia","Thousand","Natural Gas","0",""
"2010","Croatia","Thousand","Electrical Energy","0",""
"2010","Croatia","Thousand","Other products",":","z"
"2010","Italy","Thousand","LPG","1,753",""
"2010","Italy","Thousand","Natural Gas","661",""
"2010","Italy","Thousand","Electrical Energy",":",""
"2010","Italy","Thousand","Other products","8",""
"2010","Cyprus","Thousand","LPG","0",""
"2010","Cyprus","Thousand","Natural Gas","0",""
"2010","Cyprus","Thousand","Electrical Energy","1",""
"2010","Cyprus","Thousand","Other products","0",""
"2010","Latvia","Thousand","LPG","0",""
"2010","Latvia","Thousand","Natural Gas","0",""
"2010","Latvia","Thousand","Electrical Energy","0",""
"2010","Latvia","Thousand","Other products","0",""
"2010","Luxembourg","Thousand","LPG",":",""
"2010","Luxembourg","Thousand","Natural Gas",":",""
"2010","Luxembourg","Thousand","Electrical Energy",":",""
"2010","Luxembourg","Thousand","Other products",":",""
"2010","Hungary","Thousand","LPG",":",""
"2010","Hungary","Thousand","Natural Gas",":",""
"2010","Hungary","Thousand","Electrical Energy","0.08",""
"2010","Hungary","Thousand","Other products","7.9",""
"2010","Malta","Thousand","LPG","0",""
"2010","Malta","Thousand","Natural Gas","0",""
"2010","Malta","Thousand","Electrical Energy","0.04",""
"2010","Malta","Thousand","Other products","0.21",""
"2010","Netherlands","Thousand","LPG","211",""
"2010","Netherlands","Thousand","Natural Gas","1",""
"2010","Netherlands","Thousand","Electrical Energy","56",""
"2010","Netherlands","Thousand","Other products","0",""
"2010","Austria","Thousand","LPG","0",""
"2010","Austria","Thousand","Natural Gas","1",""
"2010","Austria","Thousand","Electrical Energy","0",""
"2010","Austria","Thousand","Other products","6",""
"2010","Poland","Thousand","LPG","2,478",""
"2010","Poland","Thousand","Natural Gas",":",""
"2010","Poland","Thousand","Electrical Energy",":",""
"2010","Poland","Thousand","Other products","374",""
"2010","Portugal","Thousand","LPG","38",""
"2010","Portugal","Thousand","Natural Gas",":",""
"2010","Portugal","Thousand","Electrical Energy",":",""
"2010","Portugal","Thousand","Other products","8",""
"2010","Romania","Thousand","LPG",":",""
"2010","Romania","Thousand","Natural Gas",":",""
"2010","Romania","Thousand","Electrical Energy","1",""
"2010","Romania","Thousand","Other products",":",""
"2010","Slovenia","Thousand","LPG",":",""
"2010","Slovenia","Thousand","Natural Gas",":",""
"2010","Slovenia","Thousand","Electrical Energy",":",""
"2010","Slovenia","Thousand","Other products",":",""
"2010","Slovakia","Thousand","LPG",":",""
"2010","Slovakia","Thousand","Natural Gas",":",""
"2010","Slovakia","Thousand","Electrical Energy",":",""
"2010","Slovakia","Thousand","Other products",":",""
"2010","Finland","Thousand","LPG","0",""
"2010","Finland","Thousand","Natural Gas","0",""
"2010","Finland","Thousand","Electrical Energy","0",""
"2010","Finland","Thousand","Other products","0",""
"2010","Sweden","Thousand","LPG","0.01",""
"2010","Sweden","Thousand","Natural Gas","3.77",""
"2010","Sweden","Thousand","Electrical Energy","0.19",""
"2010","Sweden","Thousand","Other products","0.07",""
"2010","United Kingdom","Thousand","LPG","26",""
"2010","United Kingdom","Thousand","Natural Gas","1",""
"2010","United Kingdom","Thousand","Electrical Energy","2",""
"2010","United Kingdom","Thousand","Other products","106",""
"2010","Iceland","Thousand","LPG",":",""
"2010","Iceland","Thousand","Natural Gas",":",""
"2010","Iceland","Thousand","Electrical Energy",":",""
"2010","Iceland","Thousand","Other products",":",""
"2010","Liechtenstein","Thousand","LPG","0",""
"2010","Liechtenstein","Thousand","Natural Gas","0.03",""
"2010","Liechtenstein","Thousand","Electrical Energy","0",""
"2010","Liechtenstein","Thousand","Other products","0.18",""
"2010","Norway","Thousand","LPG","0",""
"2010","Norway","Thousand","Natural Gas",":",""
"2010","Norway","Thousand","Electrical Energy","2",""
"2010","Norway","Thousand","Other products","0",""
"2010","Switzerland","Thousand","LPG","0","e"
"2010","Switzerland","Thousand","Natural Gas","0","e"
"2010","Switzerland","Thousand","Electrical Energy","1","e"
"2010","Switzerland","Thousand","Other products","27","e"
"2010","Former Yugoslav Republic of Macedonia, the","Thousand","LPG","11.1",""
"2010","Former Yugoslav Republic of Macedonia, the","Thousand","Natural Gas",":",""
"2010","Former Yugoslav Republic of Macedonia, the","Thousand","Electrical Energy","0.04",""
"2010","Former Yugoslav Republic of Macedonia, the","Thousand","Other products",":",""
"2010","Turkey","Thousand","LPG","2,900.034",""
"2010","Turkey","Thousand","Natural Gas",":",""
"2010","Turkey","Thousand","Electrical Energy",":",""
"2010","Turkey","Thousand","Other products","71.242",""
"2011","Belgium","Thousand","LPG","34",""
"2011","Belgium","Thousand","Natural Gas","0",""
"2011","Belgium","Thousand","Electrical Energy","0",""
"2011","Belgium","Thousand","Other products","26",""
"2011","Czech Republic","Thousand","LPG",":",""
"2011","Czech Republic","Thousand","Natural Gas",":",""
"2011","Czech Republic","Thousand","Electrical Energy",":",""
"2011","Czech Republic","Thousand","Other products","5",""
"2011","Denmark","Thousand","LPG",":",""
"2011","Denmark","Thousand","Natural Gas",":",""
"2011","Denmark","Thousand","Electrical Energy",":",""
"2011","Denmark","Thousand","Other products",":",""
"2011","Germany (until 1990 former territory of the FRG)","Thousand","LPG","456",""
"2011","Germany (until 1990 former territory of the FRG)","Thousand","Natural Gas","75",""
"2011","Germany (until 1990 former territory of the FRG)","Thousand","Electrical Energy","5",""
"2011","Germany (until 1990 former territory of the FRG)","Thousand","Other products","49",""
"2011","Estonia","Thousand","LPG","0",""
"2011","Estonia","Thousand","Natural Gas","0",""
"2011","Estonia","Thousand","Electrical Energy","0",""
"2011","Estonia","Thousand","Other products","0",""
"2011","Ireland","Thousand","LPG","0",""
"2011","Ireland","Thousand","Natural Gas","0","r"
"2011","Ireland","Thousand","Electrical Energy","0.12","r"
"2011","Ireland","Thousand","Other products","14.76","r"
"2011","Spain","Thousand","LPG",":",""
"2011","Spain","Thousand","Natural Gas",":",""
"2011","Spain","Thousand","Electrical Energy",":",""
"2011","Spain","Thousand","Other products",":",""
"2011","France","Thousand","LPG",":",""
"2011","France","Thousand","Natural Gas",":",""
"2011","France","Thousand","Electrical Energy",":",""
"2011","France","Thousand","Other products",":",""
"2011","Croatia","Thousand","LPG","48",""
"2011","Croatia","Thousand","Natural Gas","0",""
"2011","Croatia","Thousand","Electrical Energy","0",""
"2011","Croatia","Thousand","Other products",":","z"
"2011","Italy","Thousand","LPG","1,776",""
"2011","Italy","Thousand","Natural Gas","681",""
"2011","Italy","Thousand","Electrical Energy",":",""
"2011","Italy","Thousand","Other products","8",""
"2011","Cyprus","Thousand","LPG","0",""
"2011","Cyprus","Thousand","Natural Gas","0",""
"2011","Cyprus","Thousand","Electrical Energy","2",""
"2011","Cyprus","Thousand","Other products","0",""
"2011","Latvia","Thousand","LPG","0",""
"2011","Latvia","Thousand","Natural Gas","0",""
"2011","Latvia","Thousand","Electrical Energy","0",""
"2011","Latvia","Thousand","Other products","0",""
"2011","Luxembourg","Thousand","LPG",":",""
"2011","Luxembourg","Thousand","Natural Gas",":",""
"2011","Luxembourg","Thousand","Electrical Energy",":",""
"2011","Luxembourg","Thousand","Other products",":",""
"2011","Hungary","Thousand","LPG",":",""
"2011","Hungary","Thousand","Natural Gas",":",""
"2011","Hungary","Thousand","Electrical Energy","0.09",""
"2011","Hungary","Thousand","Other products","14.01",""
"2011","Malta","Thousand","LPG","0",""
"2011","Malta","Thousand","Natural Gas","0",""
"2011","Malta","Thousand","Electrical Energy","0.03",""
"2011","Malta","Thousand","Other products","0.26",""
"2011","Netherlands","Thousand","LPG","204",""
"2011","Netherlands","Thousand","Natural Gas","2",""
"2011","Netherlands","Thousand","Electrical Energy","70",""
"2011","Netherlands","Thousand","Other products","2",""
"2011","Austria","Thousand","LPG","0",""
"2011","Austria","Thousand","Natural Gas","2",""
"2011","Austria","Thousand","Electrical Energy","1",""
"2011","Austria","Thousand","Other products","7",""
"2011","Poland","Thousand","LPG","2,652",""
"2011","Poland","Thousand","Natural Gas",":","z"
"2011","Poland","Thousand","Electrical Energy",":","z"
"2011","Poland","Thousand","Other products","322",""
"2011","Portugal","Thousand","LPG","37",""
"2011","Portugal","Thousand","Natural Gas",":",""
"2011","Portugal","Thousand","Electrical Energy","0.2",""
"2011","Portugal","Thousand","Other products","9",""
"2011","Romania","Thousand","LPG",":",""
"2011","Romania","Thousand","Natural Gas",":",""
"2011","Romania","Thousand","Electrical Energy","1",""
"2011","Romania","Thousand","Other products",":",""
"2011","Slovenia","Thousand","LPG",":",""
"2011","Slovenia","Thousand","Natural Gas",":",""
"2011","Slovenia","Thousand","Electrical Energy",":",""
"2011","Slovenia","Thousand","Other products",":",""
"2011","Slovakia","Thousand","LPG",":",""
"2011","Slovakia","Thousand","Natural Gas",":",""
"2011","Slovakia","Thousand","Electrical Energy",":",""
"2011","Slovakia","Thousand","Other products",":",""
"2011","Finland","Thousand","LPG","0",""
"2011","Finland","Thousand","Natural Gas","0",""
"2011","Finland","Thousand","Electrical Energy","0",""
"2011","Finland","Thousand","Other products","0",""
"2011","Sweden","Thousand","LPG","0.01",""
"2011","Sweden","Thousand","Natural Gas","4.79",""
"2011","Sweden","Thousand","Electrical Energy","0.37",""
"2011","Sweden","Thousand","Other products","0.06",""
"2011","United Kingdom","Thousand","LPG","22",""
"2011","United Kingdom","Thousand","Natural Gas","1",""
"2011","United Kingdom","Thousand","Electrical Energy","3",""
"2011","United Kingdom","Thousand","Other products","130",""
"2011","Iceland","Thousand","LPG",":",""
"2011","Iceland","Thousand","Natural Gas",":",""
"2011","Iceland","Thousand","Electrical Energy",":",""
"2011","Iceland","Thousand","Other products",":",""
"2011","Liechtenstein","Thousand","LPG",":",""
"2011","Liechtenstein","Thousand","Natural Gas",":",""
"2011","Liechtenstein","Thousand","Electrical Energy",":",""
"2011","Liechtenstein","Thousand","Other products",":",""
"2011","Norway","Thousand","LPG","0",""
"2011","Norway","Thousand","Natural Gas",":",""
"2011","Norway","Thousand","Electrical Energy","4",""
"2011","Norway","Thousand","Other products","0",""
"2011","Switzerland","Thousand","LPG","1","e"
"2011","Switzerland","Thousand","Natural Gas","1","e"
"2011","Switzerland","Thousand","Electrical Energy","1","r"
"2011","Switzerland","Thousand","Other products","31","e"
"2011","Former Yugoslav Republic of Macedonia, the","Thousand","LPG","10.46",""
"2011","Former Yugoslav Republic of Macedonia, the","Thousand","Natural Gas",":",""
"2011","Former Yugoslav Republic of Macedonia, the","Thousand","Electrical Energy","0.04",""
"2011","Former Yugoslav Republic of Macedonia, the","Thousand","Other products",":",""
"2011","Turkey","Thousand","LPG","3,259.2",""
"2011","Turkey","Thousand","Natural Gas","0.05",""
"2011","Turkey","Thousand","Electrical Energy","0.05",""
"2011","Turkey","Thousand","Other products","61.6",""
"2012","Belgium","Thousand","LPG",":",""
"2012","Belgium","Thousand","Natural Gas",":",""
"2012","Belgium","Thousand","Electrical Energy",":",""
"2012","Belgium","Thousand","Other products",":",""
"2012","Czech Republic","Thousand","LPG",":",""
"2012","Czech Republic","Thousand","Natural Gas",":",""
"2012","Czech Republic","Thousand","Electrical Energy",":",""
"2012","Czech Republic","Thousand","Other products","7",""
"2012","Denmark","Thousand","LPG",":",""
"2012","Denmark","Thousand","Natural Gas",":",""
"2012","Denmark","Thousand","Electrical Energy",":",""
"2012","Denmark","Thousand","Other products",":",""
"2012","Germany (until 1990 former territory of the FRG)","Thousand","LPG","495",""
"2012","Germany (until 1990 former territory of the FRG)","Thousand","Natural Gas","76",""
"2012","Germany (until 1990 former territory of the FRG)","Thousand","Electrical Energy","7",""
"2012","Germany (until 1990 former territory of the FRG)","Thousand","Other products","68",""
"2012","Estonia","Thousand","LPG","0",""
"2012","Estonia","Thousand","Natural Gas","0",""
"2012","Estonia","Thousand","Electrical Energy","0.6",""
"2012","Estonia","Thousand","Other products","0",""
"2012","Ireland","Thousand","LPG","0",""
"2012","Ireland","Thousand","Natural Gas","0.01",""
"2012","Ireland","Thousand","Electrical Energy","0.27",""
"2012","Ireland","Thousand","Other products","16.62",""
"2012","Spain","Thousand","LPG",":",""
"2012","Spain","Thousand","Natural Gas",":",""
"2012","Spain","Thousand","Electrical Energy",":",""
"2012","Spain","Thousand","Other products",":",""
"2012","France","Thousand","LPG",":",""
"2012","France","Thousand","Natural Gas",":",""
"2012","France","Thousand","Electrical Energy",":",""
"2012","France","Thousand","Other products",":",""
"2012","Croatia","Thousand","LPG","49",""
"2012","Croatia","Thousand","Natural Gas","0",""
"2012","Croatia","Thousand","Electrical Energy","0",""
"2012","Croatia","Thousand","Other products",":","z"
"2012","Italy","Thousand","LPG","1,862",""
"2012","Italy","Thousand","Natural Gas","720",""
"2012","Italy","Thousand","Electrical Energy",":",""
"2012","Italy","Thousand","Other products","8",""
"2012","Cyprus","Thousand","LPG","0",""
"2012","Cyprus","Thousand","Natural Gas","0",""
"2012","Cyprus","Thousand","Electrical Energy","1",""
"2012","Cyprus","Thousand","Other products","0",""
"2012","Latvia","Thousand","LPG","0",""
"2012","Latvia","Thousand","Natural Gas","0",""
"2012","Latvia","Thousand","Electrical Energy","0.01",""
"2012","Latvia","Thousand","Other products","0",""
"2012","Luxembourg","Thousand","LPG",":",""
"2012","Luxembourg","Thousand","Natural Gas",":",""
"2012","Luxembourg","Thousand","Electrical Energy",":",""
"2012","Luxembourg","Thousand","Other products",":",""
"2012","Hungary","Thousand","LPG",":",""
"2012","Hungary","Thousand","Natural Gas",":",""
"2012","Hungary","Thousand","Electrical Energy","0.09",""
"2012","Hungary","Thousand","Other products","18.95",""
"2012","Malta","Thousand","LPG","0",""
"2012","Malta","Thousand","Natural Gas","0",""
"2012","Malta","Thousand","Electrical Energy","0.04",""
"2012","Malta","Thousand","Other products","0.34",""
"2012","Netherlands","Thousand","LPG",":",""
